
0,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,0,0,0,,0,ChasePacMan action INKY,,0,0
1,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,1,0,0,,1,RunAwayFromPacManAction action PINKY,,1,0
2,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,2,0,0,,2,RunAwayFromPacManAction action INKY,,2,0
3,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,3,0,0,,3,ChasePacMan action INKY,,3,0
4,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,4,0,1,,4,ChasePacMan action BLINKY,,4,0
5,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,5,0,1,,5,RunAwayFromPacManAction action BLINKY,,5,0
6,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,6,0,1,,6,RunAwayFromPacManAction action SUE,,6,0
7,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,7,0,1,,7,RunAwayFromPacManAction action PINKY,,7,0
8,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,8,0,2,,8,ChasePacMan action PINKY,,8,0
9,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,9,0,2,,9,RunAwayFromPacManAction action PINKY,,9,0
10,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,10,0,2,,10,RunAwayFromPacManAction action BLINKY,,10,0
11,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,11,0,2,,11,RunAwayFromPacManAction action BLINKY,,11,0
12,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,12,0,3,,12,RunAwayFromPacManAction action SUE,,12,0
13,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,13,0,3,,13,ChasePacMan action PINKY,,13,0
14,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,14,0,3,,14,ChasePacMan action PINKY,,14,0
15,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,15,0,3,,15,ChasePacMan action INKY,,15,0
16,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,16,0,4,,16,RunAwayFromPacManAction action BLINKY,,16,0
17,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,17,0,4,,17,RunAwayFromPacManAction action SUE,,17,0
18,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,18,0,4,,18,ChasePacMan action PINKY,,18,0
19,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,19,0,4,,19,ChasePacMan action BLINKY,,19,0
20,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,20,0,5,,20,RunAwayFromPacManAction action SUE,,20,0
21,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,21,0,5,,21,ChasePacMan action BLINKY,,21,10
22,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,22,0,5,,22,ChasePacMan action SUE,,22,10
23,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,23,0,5,,23,ChasePacMan action PINKY,,23,10
24,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,24,10,6,,24,ChasePacMan action SUE,,24,0
25,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,25,10,6,,25,RunAwayFromPacManAction action BLINKY,,25,0
26,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,26,10,6,,26,ChasePacMan action SUE,,26,0
27,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,27,10,6,,27,RunAwayFromPacManAction action BLINKY,,27,0
28,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,28,10,7,,28,RunAwayFromPacManAction action INKY,,28,0
29,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,29,10,7,,29,ChasePacMan action INKY,,29,0
30,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,30,10,7,,30,RunAwayFromPacManAction action INKY,,30,0
31,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,31,10,7,,31,ChasePacMan action INKY,,31,0
32,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,32,10,8,,32,ChasePacMan action PINKY,,32,0
33,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,33,10,8,,33,ChasePacMan action BLINKY,,33,0
34,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,34,10,8,,34,ChasePacMan action INKY,,34,0
35,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,35,10,8,,35,ChasePacMan action SUE,,35,0
36,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,36,10,9,,36,RunAwayFromPacManAction action BLINKY,,36,0
37,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,37,10,9,,37,RunAwayFromPacManAction action SUE,,37,10
38,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,38,10,9,,38,RunAwayFromPacManAction action SUE,,38,10
39,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,39,10,9,,39,RunAwayFromPacManAction action PINKY,,39,10
40,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,40,20,10,,40,ChasePacMan action BLINKY,,40,0
41,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,41,20,10,,41,ChasePacMan action INKY,,41,0
42,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,42,20,10,,42,RunAwayFromPacManAction action SUE,,42,0
43,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,43,20,10,,43,ChasePacMan action INKY,,43,0
44,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,44,20,11,,44,ChasePacMan action INKY,,44,0
45,-1,-1,-1,-1,-1,-1,-1,-1,false,false,false,false,2147483647,-1,40,-1,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,-1,-1,-1,-1,4,4,null,4,4,45,20,11,,45,ChasePacMan action INKY,,45,0
